id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
716873733,1,43,F,4,doutorado,divorciado,menos que $40K,blue,30,4,3,3,3556.66,2639.98,53
720206658,1,40,F,3,mestrado,casado,menos que $40K,blue,29,6,4,2,1479.81,1811.33,44
713857758,1,53,F,1,mestrado,casado,na,blue,36,6,1,3,5842.37,1828.82,44
710674533,1,46,M,1,sem educacao formal,casado,$60K - $80K,blue,34,3,4,3,15060.34,1611.71,42
717448383,1,41,M,4,na,solteiro,$80K - $120K,blue,28,1,4,2,4428.33,2331.13,36
716307558,1,50,F,3,ensino medio,casado,menos que $40K,blue,40,6,4,2,2897.48,2214.15,46
781320783,1,47,M,2,mestrado,divorciado,$80K - $120K,blue,41,3,3,2,4586.26,2529.39,43
714100008,1,47,F,2,graduacao,casado,menos que $40K,blue,36,6,3,2,5667.83,2176.81,38
708223383,1,47,F,3,ensino medio,casado,na,blue,39,6,4,3,11410.93,2736.63,38
708705783,1,47,M,3,doutorado,casado,$60K - $80K,blue,36,6,1,3,1584.66,2628.75,41
709017258,1,51,F,2,na,casado,menos que $40K,blue,36,1,2,2,2114.34,2872.21,45
709161108,1,44,M,1,na,solteiro,$60K - $80K,blue,33,3,4,2,2540.22,1531.52,31
714089658,1,41,M,2,mestrado,solteiro,$60K - $80K,blue,36,3,1,2,2238.86,2063.47,42
718863258,1,54,F,2,doutorado,casado,menos que $40K,blue,41,2,3,2,3881.92,2463,38
713283933,1,42,M,2,sem educacao formal,casado,$40K - $60K,blue,30,1,3,3,3032.39,2273.56,44
714915633,1,42,M,0,ensino medio,solteiro,$60K - $80K,blue,36,4,6,3,15699.4,1793.13,40
712292133,1,45,F,3,graduacao,casado,menos que $40K,blue,36,4,4,2,2330.71,2107.08,40
712229283,1,48,F,4,doutorado,na,na,blue,24,4,3,2,1438.6,2306.26,46
794273283,1,51,M,3,sem educacao formal,solteiro,$80K - $120K,blue,45,3,3,3,25670.71,2709.16,51
788838033,1,45,M,2,graduacao,solteiro,$60K - $80K,blue,29,3,4,2,3841.48,2832.33,48
789013833,1,50,M,2,ensino medio,casado,$120K +,silver,37,5,1,2,34516.29,2118.96,41
711918033,1,37,F,3,na,casado,menos que $40K,blue,17,3,3,1,1468.97,2050.48,32
714084483,1,49,F,3,sem educacao formal,solteiro,na,blue,36,4,3,2,3855.56,1724.63,34
719495958,1,42,F,1,na,casado,menos que $40K,blue,36,3,4,3,2983.61,2509.32,46
714726858,1,31,F,0,doutorado,divorciado,menos que $40K,blue,36,6,3,3,4871.03,2773.92,34
717172308,1,45,F,3,ensino medio,casado,$40K - $60K,blue,37,4,4,2,3304.19,1731.06,32
771795933,1,49,M,4,na,solteiro,$120K +,blue,38,3,4,3,34516.85,2376.09,55
804829533,1,59,M,0,ensino medio,solteiro,$60K - $80K,blue,54,3,6,6,24621.88,2864.69,51
795599883,1,57,F,2,sem educacao formal,casado,na,blue,51,3,2,6,2404.97,2511.6,51
711819708,1,33,F,3,doutorado,na,na,blue,25,3,4,2,4734.26,2275.08,55
713041683,1,55,M,2,mestrado,casado,$120K +,blue,36,3,4,2,4697.71,1867.49,34
709663608,1,43,F,1,mestrado,casado,menos que $40K,blue,36,4,4,2,1536.11,1973.26,36
812411058,1,49,F,0,sem educacao formal,solteiro,menos que $40K,blue,44,3,2,3,2094.82,2690.98,46
778397358,1,42,M,5,na,casado,$60K - $80K,blue,22,6,4,2,5096.46,2574.52,43
715609533,1,47,F,3,na,solteiro,menos que $40K,blue,35,1,3,3,5398.39,1887.09,36
712160058,1,59,F,2,sem educacao formal,casado,menos que $40K,blue,51,5,4,5,1438.69,2146.18,44
779130108,1,33,F,0,sem educacao formal,solteiro,$40K - $60K,blue,15,3,6,2,1438.07,2527.16,49
716922633,1,38,M,2,sem educacao formal,solteiro,$120K +,blue,30,6,4,3,4043.85,2600.69,47
710211783,1,38,F,4,na,casado,menos que $40K,blue,26,3,2,2,1438.74,2264.03,39
780496833,1,56,F,1,graduacao,solteiro,menos que $40K,blue,43,3,2,2,2846.6,2122.38,44
789081408,1,44,F,4,sem educacao formal,solteiro,menos que $40K,blue,32,6,4,3,1438.92,2527.24,45
720634683,1,48,F,2,graduacao,casado,na,blue,37,5,4,2,2220.8,2456.12,45
710289783,1,43,F,2,sem educacao formal,divorciado,menos que $40K,blue,25,5,4,2,2086.37,2537.17,48
823615983,1,54,M,2,sem educacao formal,solteiro,$40K - $60K,blue,50,2,3,1,3682.97,1642.22,35
807587433,1,56,F,2,doutorado,casado,menos que $40K,blue,51,4,5,6,1438.04,2229.27,40
709987683,1,46,F,4,mestrado,casado,na,blue,36,4,4,3,2286.07,2798.64,40
713370033,1,53,F,0,mestrado,solteiro,menos que $40K,blue,40,4,4,1,1438.26,2014.23,53
713949858,1,39,F,2,doutorado,casado,menos que $40K,blue,36,4,4,3,1438.23,1674.95,42
719751483,1,39,F,2,sem educacao formal,solteiro,menos que $40K,blue,36,4,1,3,1438.5,2567.58,48
779681433,1,48,F,3,mestrado,casado,$40K - $60K,blue,31,6,4,3,14899.75,1519.75,26
780038058,1,38,F,0,ensino medio,solteiro,menos que $40K,blue,22,3,5,2,1556.15,2283.19,46
709536483,1,57,M,3,mestrado,casado,$60K - $80K,blue,49,5,3,0,8701.63,1999.27,41
712563408,1,33,M,2,sem educacao formal,solteiro,$40K - $60K,blue,18,1,6,1,5600.21,2296.9,46
778601733,1,55,F,3,ensino medio,solteiro,$40K - $60K,blue,47,5,3,4,2687.06,2370.78,34
713696808,1,46,F,3,ensino medio,casado,menos que $40K,blue,39,3,0,3,1801.65,2252.17,42
720044658,1,53,M,1,doutorado,solteiro,$60K - $80K,blue,46,6,4,2,4573.26,2720.84,46
716373483,1,48,F,5,mestrado,casado,menos que $40K,blue,40,4,2,3,2860.57,1544.33,45
716600733,1,47,F,4,na,casado,menos que $40K,blue,36,3,3,3,2033.85,2572.28,43
710411358,1,39,F,4,graduacao,casado,$40K - $60K,blue,28,4,4,2,7596.48,2164.24,45
715660308,1,54,F,3,graduacao,casado,menos que $40K,blue,44,5,2,3,2921.8,2612.04,33
778959258,1,51,F,1,na,casado,menos que $40K,blue,32,5,3,3,1438.88,2585.97,45
714620358,1,37,F,2,mestrado,divorciado,menos que $40K,blue,30,3,4,3,3328.36,2196.53,47
709145958,1,43,F,3,na,casado,menos que $40K,blue,36,2,2,2,2440.72,1533.39,42
716668308,1,39,F,4,ensino medio,solteiro,na,blue,36,3,4,2,12405.65,3151.77,39
789212883,1,30,F,1,sem educacao formal,divorciado,menos que $40K,blue,19,6,2,1,1644.32,2533.16,44
712450008,1,50,F,2,doutorado,casado,na,blue,36,5,4,2,4045.66,2438.32,41
713492583,1,34,F,2,mestrado,casado,menos que $40K,blue,29,5,2,2,5845.51,2308.77,35
714058308,1,43,F,5,sem educacao formal,solteiro,menos que $40K,blue,36,5,4,3,2689.08,1941.11,53
713114133,1,42,F,2,sem educacao formal,solteiro,menos que $40K,blue,23,4,3,2,1443.24,2092.5,38
709495833,1,44,F,2,mestrado,solteiro,menos que $40K,blue,36,5,4,2,1438.9,1944.61,36
717575958,1,50,F,1,doutorado,casado,$40K - $60K,blue,41,6,3,3,1694.1,2349.76,42
714406158,1,53,F,3,ensino medio,divorciado,na,blue,36,4,6,3,7939.26,2269.94,42
708681708,1,51,F,2,na,solteiro,menos que $40K,blue,43,5,2,3,3245.39,1977.05,29
711468708,1,38,F,4,ensino medio,solteiro,$40K - $60K,blue,31,4,2,3,1438.89,1986.97,52
821724483,1,48,M,4,na,solteiro,$40K - $60K,blue,43,2,2,3,11272.08,1455.23,34
779841483,1,55,F,1,doutorado,casado,na,blue,39,1,3,3,12972.75,2238.88,36
710138883,1,47,F,3,mestrado,na,menos que $40K,blue,36,5,2,2,8109.42,1835.76,43
709112508,1,42,F,3,graduacao,solteiro,menos que $40K,blue,36,3,4,3,3802.42,2165.78,36
718160358,1,51,F,1,mestrado,casado,menos que $40K,blue,39,5,2,3,1438.29,2492.52,35
719325783,1,65,M,2,na,solteiro,menos que $40K,blue,36,4,3,2,2954.48,1909.98,28
713980383,1,49,F,3,mestrado,solteiro,na,blue,38,1,4,2,11025.32,1902.26,28
826077033,1,46,F,2,na,casado,menos que $40K,blue,42,1,4,0,2002.41,2423.8,39
715194183,1,53,F,2,na,solteiro,menos que $40K,blue,36,3,4,3,2575.71,2423.56,43
713826183,1,41,M,3,ensino medio,na,$40K - $60K,blue,33,4,4,3,1639.97,2242.01,44
780292683,1,55,M,1,sem educacao formal,solteiro,$120K +,blue,41,3,4,4,24542.77,984.52,24
711116133,1,50,F,1,sem educacao formal,solteiro,menos que $40K,blue,37,3,4,2,1838.5,2461.07,47
708584208,1,36,F,2,mestrado,na,menos que $40K,blue,36,5,4,2,3111.79,2367.13,41
713096583,1,40,F,1,ensino medio,solteiro,menos que $40K,blue,36,4,2,3,1438.95,2294.94,40
756025233,1,43,F,4,sem educacao formal,solteiro,menos que $40K,blue,36,5,2,3,2422.8,2437.34,44
711977508,1,56,F,2,sem educacao formal,solteiro,menos que $40K,blue,43,1,4,2,1440.67,2141.06,40
710666583,1,29,F,1,sem educacao formal,solteiro,menos que $40K,blue,36,3,4,2,2516.44,2321.78,36
712369308,1,48,F,4,doutorado,divorciado,$40K - $60K,blue,35,4,2,3,3646.84,1970,38
712721358,1,48,F,3,sem educacao formal,divorciado,menos que $40K,blue,36,5,2,3,4073.62,2059.84,43
717336408,1,51,F,1,doutorado,solteiro,menos que $40K,blue,45,5,1,3,1952.2,2452.08,44
708731658,1,53,F,0,ensino medio,casado,menos que $40K,blue,41,3,4,3,1438.02,1587.31,42
708706833,1,39,F,3,sem educacao formal,divorciado,na,blue,36,4,3,3,2809.09,2466.64,40
715954158,1,48,M,3,doutorado,casado,$40K - $60K,blue,36,3,4,2,2954.14,2433.6,29
715499058,1,36,F,2,ensino medio,casado,$40K - $60K,blue,36,4,2,3,1848.64,2775.53,33
709199358,1,60,M,1,sem educacao formal,casado,menos que $40K,blue,36,1,4,3,3316.63,1684.07,19
821889858,1,50,F,1,doutorado,solteiro,na,blue,46,6,3,4,1970.13,2493.34,44
720296808,1,52,F,3,mestrado,casado,na,blue,39,3,2,3,4173.64,2554.67,47
709283358,1,43,F,4,na,casado,menos que $40K,blue,29,6,3,2,2895.65,2473.95,42
789481233,1,39,M,2,ensino medio,casado,$40K - $60K,blue,30,5,3,3,2220.07,2859.7,55
710661333,1,55,F,2,na,solteiro,na,blue,36,4,2,3,10241.05,2513.93,47
710570058,1,44,F,1,mestrado,solteiro,menos que $40K,blue,25,3,4,2,3101.25,2512.27,37
771284658,1,47,F,1,na,casado,menos que $40K,blue,35,6,4,2,1850.88,2613.29,41
802247658,1,59,M,2,sem educacao formal,solteiro,$40K - $60K,blue,53,4,4,5,2699.09,2599.28,43
713590158,1,41,M,4,mestrado,solteiro,$60K - $80K,blue,34,5,4,2,5045.39,2042.88,40
715547058,1,35,F,0,mestrado,casado,menos que $40K,blue,36,4,4,3,2089.08,2707.2,51
720531633,1,55,F,1,mestrado,na,menos que $40K,blue,36,4,2,2,3552.8,2665.2,36
718508883,1,43,F,3,na,solteiro,menos que $40K,blue,36,6,3,3,2325.39,2306.25,47
716107158,1,32,F,0,mestrado,solteiro,menos que $40K,blue,20,5,5,1,3983.38,3098.79,46
720234708,1,45,M,2,ensino medio,solteiro,$120K +,blue,33,6,2,3,15490.59,2429.16,50
716136333,1,40,F,4,sem educacao formal,solteiro,menos que $40K,blue,24,5,1,2,4212.72,2725.07,41
718296558,1,44,F,4,na,casado,$40K - $60K,blue,31,4,5,3,1691.32,2345.3,33
780086658,1,43,M,4,doutorado,na,$60K - $80K,blue,28,3,4,2,18229.75,2060.44,39
715487733,1,44,F,4,mestrado,casado,$40K - $60K,blue,36,6,3,3,1452.55,2287.12,42
708154833,1,39,F,2,mestrado,solteiro,menos que $40K,blue,27,1,3,3,1438.08,2336.55,46
788941983,1,36,F,3,mestrado,solteiro,$40K - $60K,blue,22,1,1,3,2013.84,2425.21,50
714614133,1,53,F,3,na,casado,menos que $40K,blue,36,3,3,3,2819.91,2128.81,39
775152708,1,49,M,3,doutorado,na,$80K - $120K,blue,39,2,4,3,20769.53,1835.43,43
714487458,1,49,F,5,mestrado,divorciado,$40K - $60K,blue,40,6,2,4,2920.77,2306.15,39
711390333,1,59,M,0,doutorado,casado,$80K - $120K,blue,46,5,2,4,6526.83,2331.14,45
787974108,1,37,F,1,ensino medio,solteiro,$40K - $60K,blue,27,4,2,2,1793.72,2374.04,40
710729358,1,40,F,2,ensino medio,solteiro,na,blue,30,6,4,3,6479.91,2539.05,42
717477783,1,49,F,4,na,solteiro,menos que $40K,silver,37,1,2,2,10195.35,1563.58,36
789942033,1,43,M,4,mestrado,solteiro,$60K - $80K,blue,34,5,3,3,10573.13,2237.14,43
717949008,1,40,F,4,ensino medio,solteiro,$40K - $60K,blue,29,5,3,2,1554.77,2341.61,43
712734933,1,43,F,2,graduacao,casado,menos que $40K,blue,36,5,3,2,4020.97,1952.11,39
713163258,1,38,F,2,na,casado,na,blue,33,4,3,3,3388.62,1959.63,52
713334483,1,46,M,1,doutorado,solteiro,$60K - $80K,blue,32,5,3,2,8766.47,2263.07,35
713025558,1,53,F,5,doutorado,solteiro,menos que $40K,blue,38,3,3,2,1438,1935.26,47
809565183,1,52,F,1,mestrado,solteiro,menos que $40K,blue,47,3,4,3,1842.78,2650.33,43
713685033,1,44,F,2,mestrado,casado,menos que $40K,blue,33,3,2,2,2417.2,1848.65,38
720941433,1,53,F,3,ensino medio,casado,menos que $40K,blue,41,3,2,3,1547.65,2312.55,43
787493808,1,48,F,4,mestrado,na,menos que $40K,blue,36,5,2,2,2700.22,2396.89,49
711151383,1,34,F,1,doutorado,solteiro,menos que $40K,blue,26,3,5,2,2066.61,2157.6,37
715297908,1,41,F,4,graduacao,na,na,blue,22,4,3,2,1438.14,2534.91,52
718812708,1,57,M,2,mestrado,solteiro,$120K +,blue,44,5,4,3,34516.06,1882.8,48
709505808,1,45,F,3,graduacao,solteiro,na,blue,33,5,4,3,4345.31,1918.61,31
711267633,1,50,F,3,mestrado,divorciado,menos que $40K,blue,40,5,4,4,4248.02,2271.61,36
720963258,1,52,F,3,graduacao,casado,menos que $40K,blue,40,3,3,2,3474.47,2675.3,37
714634983,1,44,F,1,na,solteiro,na,blue,36,3,3,3,3517.31,2403.26,48
709005633,1,62,M,0,ensino medio,solteiro,$60K - $80K,blue,51,3,4,2,18734.22,2112.5,52
709460883,1,38,F,2,doutorado,casado,menos que $40K,blue,28,5,4,2,1614.95,2437.86,46
787665258,1,47,F,3,na,casado,menos que $40K,blue,37,1,2,2,1438.1,2393.68,36
816850458,1,33,M,2,na,casado,$60K - $80K,blue,28,6,4,2,1698.28,2448.83,40
793712658,1,52,M,3,mestrado,casado,$80K - $120K,blue,46,4,3,2,15011.21,1821.08,36
720085233,1,51,F,2,doutorado,divorciado,na,blue,40,6,4,3,8930.26,2167.72,38
827898033,1,54,F,1,sem educacao formal,casado,na,blue,50,4,3,0,2912.76,2465.38,54
713952558,1,53,F,3,doutorado,solteiro,na,blue,43,3,2,3,1790.59,2128.69,40
771733608,1,47,F,1,mestrado,casado,$40K - $60K,blue,35,3,5,3,1438.28,2276.91,40
712849158,1,55,M,0,ensino medio,divorciado,$80K - $120K,blue,44,4,3,3,19793.6,2186.89,44
711535158,1,46,F,1,graduacao,na,na,blue,35,5,3,3,2197.93,1955.47,42
718311933,1,53,F,4,doutorado,casado,menos que $40K,blue,37,6,2,2,3719.68,2587.63,43
718404783,1,59,F,0,na,casado,na,blue,49,5,4,2,6996.99,2384.4,33
817332483,1,63,M,0,doutorado,solteiro,na,blue,47,6,3,4,7306.56,2445.85,43
710015733,1,41,F,1,doutorado,divorciado,menos que $40K,blue,30,3,1,3,2029.03,3142.3,37
794965233,1,51,F,1,mestrado,casado,menos que $40K,silver,45,6,3,3,13199.44,1927.88,44
720930633,1,58,F,0,ensino medio,solteiro,menos que $40K,blue,46,5,2,4,1977.36,2341.43,37
710136258,1,33,F,2,mestrado,solteiro,menos que $40K,blue,24,6,3,2,1806.85,2833.69,43
822132858,1,41,M,4,sem educacao formal,casado,$80K - $120K,blue,37,1,2,2,23250.63,2205.88,43
713526258,1,47,M,3,sem educacao formal,solteiro,$120K +,blue,36,3,4,3,34516.77,2020.51,33
780584658,1,33,F,2,sem educacao formal,na,$40K - $60K,blue,22,4,2,2,1843.4,2077.36,61
709612983,1,41,F,2,mestrado,casado,$40K - $60K,blue,36,5,4,2,2990.12,2265.5,41
709688883,1,45,M,3,ensino medio,na,$80K - $120K,blue,36,4,2,3,3845.79,2174.34,39
708692583,1,44,F,2,ensino medio,solteiro,menos que $40K,blue,31,3,3,3,1506.21,2312.9,44
713815383,1,53,M,1,ensino medio,solteiro,$80K - $120K,blue,36,3,2,2,11778.08,2147.38,44
717450633,1,47,M,3,sem educacao formal,solteiro,$60K - $80K,blue,36,3,4,2,1659.92,1920.59,39
717646983,1,59,F,1,mestrado,solteiro,menos que $40K,blue,49,4,4,3,3214.4,2720.36,53
778837083,1,50,M,2,mestrado,casado,$80K - $120K,blue,31,3,3,3,12906.08,2078.4,62
768632958,1,59,F,1,mestrado,solteiro,na,blue,49,3,6,4,8708.9,2508.71,49
715622508,1,52,M,2,na,casado,$80K - $120K,blue,41,6,3,4,7904.34,2094.84,32
708946008,1,46,F,3,graduacao,casado,menos que $40K,blue,36,5,2,2,1438.2,2445.83,39
814840833,1,44,M,4,doutorado,casado,$120K +,blue,39,4,2,3,7924.76,2393.42,37
712110333,1,37,F,3,ensino medio,solteiro,na,blue,18,4,3,1,2179.94,2568.22,48
718673358,1,35,M,3,doutorado,casado,$80K - $120K,blue,30,5,4,3,13590.95,2137.59,52
712479633,1,31,F,1,na,solteiro,menos que $40K,blue,20,3,2,1,1695.35,2428.79,43
716643033,1,41,F,2,mestrado,casado,menos que $40K,blue,31,3,3,3,2580.66,2981.84,40
713573508,1,41,M,4,mestrado,na,$40K - $60K,silver,32,4,4,2,16509.59,1740.01,43
709430508,1,40,M,4,ensino medio,na,$40K - $60K,blue,32,1,3,2,7316.07,1849.77,50
713314533,1,40,M,2,na,solteiro,$60K - $80K,blue,27,6,3,2,12283.85,1993.22,41
713679633,1,41,F,3,mestrado,casado,menos que $40K,blue,33,6,5,3,1438.64,1813.87,51
814191333,1,55,M,2,na,divorciado,$120K +,blue,50,5,3,4,24250.16,2153.1,41
755996583,1,57,F,2,sem educacao formal,solteiro,menos que $40K,blue,50,5,3,0,2475.75,2574.99,43
717074283,1,45,F,3,mestrado,divorciado,na,blue,37,5,6,2,17678.79,2566.63,49
715960308,1,53,F,1,mestrado,divorciado,menos que $40K,blue,44,3,3,3,4090.59,2016.37,49
789923058,1,53,F,1,ensino medio,casado,$40K - $60K,blue,44,3,3,3,1816.93,2474.78,44
779269158,1,43,F,2,mestrado,casado,na,blue,25,4,4,2,21961.25,2237.14,39
778289883,1,42,F,2,mestrado,na,menos que $40K,blue,32,3,3,3,1507.51,2528.67,41
769053033,1,44,F,1,mestrado,solteiro,$40K - $60K,blue,38,3,5,2,4142.93,2104.46,44
768162108,1,49,M,3,graduacao,casado,$120K +,blue,43,5,3,3,4781.48,2451.39,50
714581358,1,48,F,3,mestrado,solteiro,menos que $40K,blue,43,3,4,3,1502.13,2204.15,36
772394883,1,60,F,1,sem educacao formal,solteiro,na,blue,50,3,3,6,7359.36,2869.32,43
771899433,1,48,M,3,mestrado,casado,$80K - $120K,blue,37,5,4,2,7970.92,1263.86,27
709711758,1,45,F,3,sem educacao formal,divorciado,menos que $40K,blue,32,3,2,2,1942.15,1853.39,31
721137558,1,40,M,4,mestrado,divorciado,$40K - $60K,blue,28,1,3,2,5821.41,2011.95,42
709729533,1,47,M,3,sem educacao formal,solteiro,$40K - $60K,blue,39,4,1,3,1809.88,2169.13,49
720991833,1,48,F,2,doutorado,casado,menos que $40K,blue,36,4,4,3,2514.42,2603.06,53
714102183,1,50,M,3,sem educacao formal,solteiro,$120K +,blue,36,1,3,2,7970.04,1872.48,41
715410783,1,55,F,1,na,solteiro,menos que $40K,blue,36,5,3,2,1836.01,2400.54,34
767668908,1,46,F,3,mestrado,casado,na,blue,40,3,3,4,13095.75,1552.05,32
714246333,1,58,F,4,ensino medio,casado,na,blue,48,1,3,4,5396.72,2107.05,39
755661933,1,48,F,3,mestrado,solteiro,$40K - $60K,blue,41,5,3,3,1899.41,2434.75,45
716669658,1,51,F,1,ensino medio,solteiro,menos que $40K,blue,33,6,3,3,2006.78,2760.72,38
802673508,1,57,M,2,mestrado,solteiro,$120K +,blue,51,3,3,5,8760.09,2460.87,39
721032633,1,55,F,3,na,solteiro,$40K - $60K,blue,32,5,4,3,2496.19,2590.45,50
718890933,1,45,F,4,doutorado,casado,menos que $40K,blue,27,3,2,2,1438.73,2429.19,38
714006333,1,42,F,4,mestrado,casado,menos que $40K,blue,36,5,3,2,2128.62,2289.11,41
770596458,1,45,F,2,doutorado,casado,menos que $40K,blue,31,4,4,3,2704.39,2362.74,39
709534083,1,58,F,0,sem educacao formal,divorciado,menos que $40K,blue,36,3,6,2,9909.58,1844.71,41
708949908,1,50,M,1,mestrado,divorciado,$120K +,blue,42,1,2,3,1656.44,2073.06,44
779310033,1,42,F,4,doutorado,casado,menos que $40K,blue,24,3,3,2,4304.11,1788.47,36
714192933,1,55,F,3,mestrado,solteiro,menos que $40K,blue,36,3,5,3,2060.43,1976.52,44
796931508,1,42,M,4,ensino medio,na,$60K - $80K,blue,36,4,4,3,1871.13,2593.41,48
714287583,1,41,F,3,na,casado,menos que $40K,blue,32,3,3,2,1438.82,1852.41,38
718975083,1,47,F,4,mestrado,solteiro,menos que $40K,blue,40,6,3,4,2473.14,2133.94,44
714031083,1,46,F,3,mestrado,na,na,blue,30,3,1,2,8869.37,1935.49,40
772442883,1,51,F,4,mestrado,casado,na,blue,41,2,5,3,3853.31,2443.42,38
716570958,1,50,M,3,doutorado,divorciado,$60K - $80K,blue,36,3,3,2,14409.54,2351.31,39
710116833,1,59,F,1,ensino medio,solteiro,$40K - $60K,blue,36,5,3,3,1665.23,2748.99,40
815908908,1,47,F,4,sem educacao formal,solteiro,na,blue,42,3,3,4,6263.36,2613.73,50
721527858,1,52,F,3,ensino medio,casado,menos que $40K,blue,40,3,1,5,2003.13,2343.09,42
712927383,1,51,F,2,sem educacao formal,solteiro,menos que $40K,blue,36,3,3,3,1438.41,1939.4,49
711430908,1,45,F,4,mestrado,casado,menos que $40K,blue,34,3,1,2,1438.16,2153.61,35
779530908,1,48,F,3,na,divorciado,menos que $40K,blue,31,5,4,2,1438.61,1897.53,58
809849358,1,55,F,2,mestrado,divorciado,menos que $40K,blue,50,2,3,6,1720.61,2719.63,36
721228308,1,47,F,2,ensino medio,casado,menos que $40K,blue,39,5,3,3,3899.62,2182.22,40
708708858,1,50,F,1,mestrado,solteiro,menos que $40K,blue,36,1,4,3,2422.13,2548.98,46
789328083,1,42,F,4,ensino medio,casado,menos que $40K,blue,32,6,3,3,3454.49,2826.54,39
716421633,1,43,F,3,mestrado,casado,menos que $40K,blue,36,4,4,2,3524,3174.87,44
809559933,1,45,F,3,mestrado,casado,na,blue,40,3,3,5,4462.29,2526.08,41
789662283,1,50,F,3,ensino medio,casado,menos que $40K,blue,33,3,4,3,2140.07,2915.48,50
711527508,1,46,F,3,ensino medio,casado,$40K - $60K,blue,34,2,2,3,8583.22,1794.6,31
787505133,1,36,M,3,graduacao,casado,$120K +,blue,24,2,3,2,11316.43,2595.65,49
719018208,1,52,F,0,doutorado,casado,na,blue,46,6,3,4,7210.66,2516.96,36
770968383,1,41,M,4,mestrado,casado,$80K - $120K,silver,28,3,3,2,34516.24,2022.59,52
771723408,1,37,F,2,na,solteiro,menos que $40K,blue,25,3,4,2,1690.28,2645.65,60
713569158,1,43,F,3,ensino medio,solteiro,$40K - $60K,blue,34,1,2,3,1654.36,2086.8,47
718626033,1,47,M,3,ensino medio,casado,$60K - $80K,blue,39,2,2,3,10061.91,2802.87,52
714010383,1,47,F,5,sem educacao formal,solteiro,na,blue,40,5,5,4,3502.92,1895.64,42
712578933,1,35,F,5,ensino medio,casado,$40K - $60K,blue,25,3,6,2,1438.81,2500.24,44
711144183,1,55,F,3,mestrado,casado,na,blue,45,1,1,3,2815.43,2618.34,29
785262333,1,46,M,5,sem educacao formal,na,$40K - $60K,blue,40,5,3,4,6185.89,2225.16,45
719073483,1,45,M,3,sem educacao formal,casado,$80K - $120K,blue,38,3,3,3,9234.88,2586.5,44
719084358,1,55,F,1,mestrado,casado,menos que $40K,blue,46,6,3,4,4232.28,2312.38,37
712434708,1,52,F,3,ensino medio,casado,menos que $40K,blue,39,5,2,3,3302.32,2682.88,47
708412758,1,33,F,3,mestrado,solteiro,menos que $40K,blue,36,5,3,2,1457.37,2200.69,45
713158083,1,56,M,2,ensino medio,solteiro,$120K +,blue,46,2,4,4,7327.89,2185.15,41
720010608,1,37,M,2,na,solteiro,$40K - $60K,blue,24,6,4,2,10226.74,2243.63,44
711939558,1,37,F,2,na,solteiro,menos que $40K,blue,36,3,3,2,1534.9,2596.89,39
716924958,1,65,F,2,mestrado,solteiro,menos que $40K,blue,56,3,3,0,6812.37,2288.37,48
711531858,1,48,F,4,na,casado,menos que $40K,blue,41,3,3,3,2447.65,2132.76,37
819943458,1,57,M,3,mestrado,solteiro,$120K +,blue,52,6,3,4,34516.37,1777.32,37
772073508,1,52,F,1,graduacao,solteiro,menos que $40K,blue,41,5,6,3,1764.43,2740.96,47
721351983,1,43,F,4,sem educacao formal,casado,menos que $40K,blue,36,5,3,3,3492.57,2510.91,47
714477408,1,36,F,3,ensino medio,casado,menos que $40K,blue,36,3,3,3,2977.99,2201.01,39
711801933,1,54,F,4,ensino medio,solteiro,$40K - $60K,blue,36,3,4,3,1438.26,2092.24,42
716282208,1,54,F,2,doutorado,casado,menos que $40K,blue,48,3,3,6,1638.85,1702.53,36
714045783,1,37,F,2,mestrado,casado,$40K - $60K,blue,29,2,6,2,2547.74,2160.45,46
720243933,1,47,M,2,sem educacao formal,casado,$60K - $80K,blue,32,1,6,3,1789.31,2784.44,49
716272158,1,41,F,3,graduacao,casado,$40K - $60K,blue,15,5,4,3,4312.71,2693.51,56
714602658,1,39,F,1,mestrado,casado,menos que $40K,blue,36,1,3,2,1462.65,1998.32,36
712446783,1,50,F,4,mestrado,casado,menos que $40K,blue,30,5,4,3,4038.2,2400.1,41
720049083,1,35,F,1,na,divorciado,na,blue,24,5,3,3,1438.77,2355.71,47
816378033,1,46,M,4,sem educacao formal,solteiro,$80K - $120K,gold,41,6,2,3,34516.42,1989.82,47
827451333,1,54,F,2,sem educacao formal,casado,menos que $40K,blue,50,3,3,6,2247.1,2615.33,37
717202083,1,46,M,2,na,solteiro,$80K - $120K,blue,34,2,3,3,7077.83,2619.33,41
789122808,1,41,F,4,graduacao,casado,$40K - $60K,blue,29,5,3,2,3281.22,2907.17,45
711507783,1,54,F,2,doutorado,solteiro,menos que $40K,blue,42,3,3,4,1694.15,1930.48,41
716856408,1,39,F,4,mestrado,solteiro,menos que $40K,blue,28,5,4,2,1438.39,2392.21,44
720124758,1,49,M,3,sem educacao formal,casado,$80K - $120K,blue,40,5,3,4,2509.61,2239.21,47
782802033,1,45,F,4,na,casado,menos que $40K,blue,39,3,2,2,3411.46,2108.18,55
780289308,1,61,F,0,ensino medio,casado,menos que $40K,blue,47,1,4,3,4130.82,2418.72,57
714503433,1,57,F,2,doutorado,casado,menos que $40K,blue,36,1,3,3,1615.89,2212.17,43
